# omp v18.1.8 596f2da7101178214aa27a753529d15e6b7ad91d
path	bytes	lines	role	surface
packages/coding-agent/test/tools/browser-stealth-acquire-debugerror.test.ts	5252	117	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/browser-tab-timeouts.test.ts	7663	177	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/browser-tab-worker-startup.test.ts	12401	298	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/chromium-probe.ts	3185	74	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/computer.test.ts	18783	556	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/conflict-detect.test.ts	22607	701	test	CA-TOOL-WRITE
packages/coding-agent/test/tools/conflict-integration.test.ts	28670	730	test	CA-TOOL-WRITE
packages/coding-agent/test/tools/edit-renderer.test.ts	33032	812	test	CA-TOOL-EDIT
packages/coding-agent/test/tools/eval-agent-progress.test.ts	5022	148	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-auto-background.test.ts	7207	215	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-clone-error.test.ts	2223	67	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-code-preview.test.ts	2933	74	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-commit-stability.test.ts	2764	86	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-description-spawn-default.test.ts	731	18	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-description.test.ts	4264	107	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-display-format.test.ts	2139	67	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-display-text.test.ts	6781	181	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-fallback.test.ts	5826	177	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-format-javascript.test.ts	4319	100	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-format-python.test.ts	2999	85	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-streaming-output.test.ts	4123	111	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/eval-timeout.test.ts	3520	92	test	CA-TOOL-EVAL
packages/coding-agent/test/tools/fetch-binary-dispatch.test.ts	7668	217	test	CA-TOOL-FETCH
packages/coding-agent/test/tools/fetch-jina-stall.test.ts	8175	224	test	CA-TOOL-FETCH
packages/coding-agent/test/tools/fetch-kagi-toggle.test.ts	25018	718	test	CA-TOOL-FETCH
packages/coding-agent/test/tools/fetch-raw-mode.test.ts	7205	185	test	CA-TOOL-FETCH
packages/coding-agent/test/tools/fetch-url-selectors.test.ts	5146	133	test	CA-TOOL-FETCH
packages/coding-agent/test/tools/file-write-fallback.test.ts	24997	693	test	CA-TOOL-WRITE
packages/coding-agent/test/tools/gh-cache-invalidation.test.ts	6545	204	test	CA-TOOL-GH
packages/coding-agent/test/tools/gh.test.ts	70730	1800	test	CA-TOOL-GH
packages/coding-agent/test/tools/github-cache.test.ts	18664	660	test	CA-TOOL-GH
packages/coding-agent/test/tools/glob-renderer.test.ts	2688	75	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/glob-validate-paths.test.ts	6739	184	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/glob.test.ts	6300	204	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/grep-internal-urls.test.ts	24229	647	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/grep-path-lists.test.ts	35603	931	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/grep-renderer.test.ts	8184	233	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/grouped-file-output.test.ts	3644	93	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/hub-jobs-structured.test.ts	4897	121	test	CA-TOOL-MISC
packages/coding-agent/test/tools/hub-list.test.ts	62304	1795	test	CA-TOOL-MISC
packages/coding-agent/test/tools/hub-wait.test.ts	7610	175	test	CA-TOOL-MISC
packages/coding-agent/test/tools/hub/launch-compat.test.ts	15708	543	test	CA-TOOL-MISC
packages/coding-agent/test/tools/image-gen.test.ts	34557	944	test	CA-TOOL-MEDIA
packages/coding-agent/test/tools/index.test.ts	14765	453	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/inspect-image.test.ts	21037	546	test	CA-TOOL-MEDIA
packages/coding-agent/test/tools/irc-renderer.test.ts	11357	344	test	CA-TOOL-MISC
packages/coding-agent/test/tools/irc-roster-activity.test.ts	5084	115	test	CA-TOOL-MISC
packages/coding-agent/test/tools/irc.test.ts	57747	1366	test	CA-TOOL-MISC
packages/coding-agent/test/tools/json-tree.test.ts	1598	35	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/jtd-to-json-schema.test.ts	7505	292	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/launch-eisdir-fallback.test.ts	1626	48	test	CA-TOOL-MISC
packages/coding-agent/test/tools/launch-renderer.test.ts	8119	225	test	CA-TOOL-MISC
packages/coding-agent/test/tools/lsp-batching.test.ts	10539	265	test	CA-TOOL-MISC
packages/coding-agent/test/tools/lsp-diagnostics-dedup.test.ts	4667	120	test	CA-TOOL-MISC
packages/coding-agent/test/tools/lsp-diagnostics-freshness.test.ts	32184	747	test	CA-TOOL-MISC
packages/coding-agent/test/tools/lsp-regressions.test.ts	185096	5119	test	CA-TOOL-MISC
packages/coding-agent/test/tools/memory-renderer.test.ts	5249	141	test	CA-TOOL-MEMORY
packages/coding-agent/test/tools/multi-grep-path.test.ts	9223	225	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/multi-path-missing.test.ts	3922	107	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/output-caps.test.ts	5497	139	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/output-schema-validator.test.ts	6789	165	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/path-literal-colon-selector.test.ts	18954	493	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/path-renderer-invalid-args.test.ts	4200	126	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/path-utils-dotdot-selector.test.ts	2544	64	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/plan-mode-guard-local.test.ts	8354	176	test	CA-TOOL-INTERACT
packages/coding-agent/test/tools/provider-schema-compatibility.test.ts	5513	164	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/puppeteer-stealth-patch.test.ts	1122	22	test	CA-TOOL-BROWSER
packages/coding-agent/test/tools/read-artifact-large.test.ts	5433	141	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-directory-range.test.ts	3651	96	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-fs-not-abortable.test.ts	4076	107	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-guidance.test.ts	918	26	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-local-image.test.ts	8407	188	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-pdf-line-range.test.ts	5502	149	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-pdf-rendering.test.ts	3559	95	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-raw-range.test.ts	2871	78	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-renderer.test.ts	7492	224	test	CA-TOOL-READ
packages/coding-agent/test/tools/read-video.test.ts	5884	176	test	CA-TOOL-READ
packages/coding-agent/test/tools/render-utils.test.ts	14564	430	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/report-tool-issue-consent.test.ts	5319	148	test	CA-TOOL-MISC
packages/coding-agent/test/tools/report-tool-issue.test.ts	16594	439	test	CA-TOOL-MISC
packages/coding-agent/test/tools/resolve.test.ts	8656	246	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/review.test.ts	946	40	test	CA-TOOL-MISC
packages/coding-agent/test/tools/root-path-alias.test.ts	5603	160	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/schema-validation.test.ts	12119	379	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/search-url-paths.test.ts	8206	233	test	CA-TOOL-SEARCH
packages/coding-agent/test/tools/shell-tokenize.test.ts	2593	60	test	CA-TOOL-BASH
packages/coding-agent/test/tools/split-internal-url-sel.test.ts	8494	192	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/sqlite.test.ts	19416	571	test	CA-TOOL-READ
packages/coding-agent/test/tools/ssh-url-approval-gate.test.ts	4345	129	test	CA-TOOL-MISC
packages/coding-agent/test/tools/ssh-url-approval.test.ts	3357	76	test	CA-TOOL-MISC
packages/coding-agent/test/tools/ssh-url-localhost-e2e.test.ts	11483	256	test	CA-TOOL-MISC
packages/coding-agent/test/tools/ssh-url-ungated-tools.test.ts	2556	59	test	CA-TOOL-MISC
packages/coding-agent/test/tools/strip-output-notice.test.ts	4910	144	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/task-agent-capabilities.test.ts	2227	51	test	CA-TOOL-MISC
packages/coding-agent/test/tools/task-async-fallback.test.ts	2520	65	test	CA-TOOL-MISC
packages/coding-agent/test/tools/task-repair-args.test.ts	3803	92	test	CA-TOOL-MISC
packages/coding-agent/test/tools/think-renderer.test.ts	1518	45	test	CA-TOOL-INTERACT
packages/coding-agent/test/tools/todo.test.ts	43376	1032	test	CA-TOOL-INTERACT
packages/coding-agent/test/tools/tool-errors.test.ts	766	22	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/tool-output-hyperlinks.test.ts	7562	197	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/tool-timeouts.test.ts	1634	40	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/vibe-render.test.ts	8129	210	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/academic.test.ts	8177	210	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/business.test.ts	3031	78	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/dev-platforms.test.ts	9661	255	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/documentation.test.ts	2989	81	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/finance-media.test.ts	5122	136	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/git-hosting.test.ts	10855	284	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/media.test.ts	5319	138	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/package-managers-2.test.ts	7150	186	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/package-managers.test.ts	4076	96	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/package-registries.test.ts	9486	259	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/research.test.ts	3706	94	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/security.test.ts	3659	97	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/social-extended.test.ts	3135	86	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/social.test.ts	4470	114	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/stackexchange.test.ts	4048	100	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/standards.test.ts	4098	116	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/wikipedia.test.ts	2920	69	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/youtube-parallel.test.ts	1789	47	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-scrapers/youtube.test.ts	8529	205	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-browser-headers.test.ts	1792	41	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-codex.test.ts	27111	863	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-duckduckgo.test.ts	7239	191	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-exa.test.ts	23673	709	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-firecrawl.test.ts	14480	402	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-gemini.test.ts	11686	337	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-kagi.test.ts	11811	350	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-kimi.test.ts	6193	159	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-mojeek.test.ts	7653	174	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-parallel.test.ts	6362	217	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-public.test.ts	8071	198	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-searxng.test.ts	16235	462	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-tavily.test.ts	5582	188	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-tinyfish.test.ts	17920	447	test	CA-TOOL-MISC
packages/coding-agent/test/tools/web-search-xai.test.ts	30114	906	test	CA-TOOL-MISC
packages/coding-agent/test/tools/windows-drive-alias.test.ts	2201	41	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tools/yield-extraction.test.ts	2670	100	test	CA-TOOL-INTERACT
packages/coding-agent/test/tools/yield.test.ts	52593	1475	test	CA-TOOL-INTERACT
packages/coding-agent/test/truncate-to-width.test.ts	2932	78	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/truncated-string-retention.test.ts	1608	43	test	CA-TOOL-FRAMEWORK
packages/coding-agent/test/tts/speakable.test.ts	9216	227	test	CA-SPEECH
packages/coding-agent/test/tts/speech-enhancer.test.ts	5001	123	test	CA-SPEECH
packages/coding-agent/test/tts/tts-backend.test.ts	966	18	test	CA-SPEECH
packages/coding-agent/test/ttsr-inline-flags-scope.test.ts	2749	66	test	CA-SESSION-EXTRAS
packages/coding-agent/test/tui-tree-list-collapsed-lines.test.ts	7207	291	test	CA-TUI-MODE
packages/coding-agent/test/tui/hyperlink.test.ts	15228	412	test	CA-TUI-MODE
packages/coding-agent/test/tui/output-block.test.ts	1791	57	test	CA-TUI-MODE
packages/coding-agent/test/tui/status-line-newline-guard.test.ts	1692	47	test	CA-TUI-MODE
packages/coding-agent/test/turn-persistence.test.ts	7857	166	test	CA-SESSION-JOURNAL
packages/coding-agent/test/turn-recovery-replay-unsafe.test.ts	41945	1021	test	CA-TURN-RECOVERY
packages/coding-agent/test/unexpected-stop-classifier.test.ts	5831	169	test	CA-TURN-RECOVERY
packages/coding-agent/test/update-cli.test.ts	64351	1628	test	CA-CLI
packages/coding-agent/test/usage-cli.test.ts	25545	690	test	CA-CLI
packages/coding-agent/test/usage-dashboard.test.ts	4540	110	test	CA-TUI-MODE
packages/coding-agent/test/usage-report-column-align.test.ts	4354	113	test	CA-TELEMETRY
packages/coding-agent/test/usage-report-tui-notes.test.ts	7454	207	test	CA-TELEMETRY
packages/coding-agent/test/usage-row-placement.test.ts	9329	241	test	CA-TUI-MODE
packages/coding-agent/test/usage-row-turn-time.test.ts	24283	596	test	CA-TUI-MODE
packages/coding-agent/test/utilities.ts	4298	133	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/changelog-static-import.test.ts	5898	155	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/changelog.test.ts	13933	357	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/clipboard.test.ts	13362	371	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/enhanced-paste.test.ts	7132	179	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/fetch-timeout.test.ts	1177	27	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/filter-user-extensions.ts	2375	41	test	CA-EXT-PLUGINS
packages/coding-agent/test/utils/git-clone.test.ts	3175	87	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/git-eisdir-fallback.test.ts	3515	71	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/git-show-stream.test.ts	1499	39	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/image-resize.test.ts	10226	248	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/image-vision-fallback.test.ts	5421	152	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/jj.test.ts	6126	169	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/lang-from-path.test.ts	4126	113	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/markit-cache.test.ts	5526	137	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/open.test.ts	8986	234	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/qrcode.test.ts	4495	114	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/resume-command.test.ts	876	23	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/vcs-adapter.test.ts	2210	62	test	CA-MISC-RUNTIME
packages/coding-agent/test/utils/video.test.ts	3078	83	test	CA-MISC-RUNTIME
packages/coding-agent/test/vibe/spawn-model-role.test.ts	4086	108	test	CA-PLANNING
packages/coding-agent/test/vibe/token-rate.test.ts	4168	96	test	CA-PLANNING
packages/coding-agent/test/vibe/wait.test.ts	4341	129	test	CA-PLANNING
packages/coding-agent/test/visual-truncate.test.ts	875	27	test	CA-TUI-MODE
packages/coding-agent/test/web-scrapers/docs-rs-gunzip-cap.test.ts	884	21	test	CA-WEB
packages/coding-agent/test/web/search/abort-and-timeout.test.ts	14329	385	test	CA-WEB
packages/coding-agent/test/web/search/anthropic.test.ts	6314	190	test	CA-WEB
packages/coding-agent/test/web/search/cli-provider-settings.test.ts	5633	163	test	CA-WEB
packages/coding-agent/test/web/search/codex-broker.test.ts	2332	64	test	CA-WEB
packages/coding-agent/test/web/search/duckduckgo.test.ts	3565	94	test	CA-WEB
packages/coding-agent/test/web/search/perplexity.test.ts	27647	792	test	CA-WEB
packages/coding-agent/test/web/search/provider-chain.test.ts	4163	120	test	CA-WEB
packages/coding-agent/test/web/search/query-pipeline.test.ts	2903	70	test	CA-WEB
packages/coding-agent/test/web/search/query.test.ts	12179	298	test	CA-WEB
packages/coding-agent/test/web/search/render.test.ts	3893	100	test	CA-WEB
packages/coding-agent/test/web/search/tavily.test.ts	8556	248	test	CA-WEB
packages/coding-agent/test/web/search/zai.test.ts	5998	204	test	CA-WEB
packages/coding-agent/test/welcome-history-resize.test.ts	14676	385	test	CA-TUI-MODE
packages/coding-agent/test/welcome-tip.test.ts	4629	109	test	CA-TUI-MODE
packages/coding-agent/test/worker-selector.test.ts	1819	46	test	CA-TUI-MODE
packages/coding-agent/test/workspace-diagnostics.test.ts	5167	134	test	CA-SESSION-EXTRAS
packages/coding-agent/test/workspace-tree.test.ts	10069	224	test	CA-SESSION-EXTRAS
packages/coding-agent/test/write-acp-fs.test.ts	7462	206	test	CA-TOOL-WRITE
packages/coding-agent/test/write-hashline-header.test.ts	4063	102	test	CA-TOOL-WRITE
packages/coding-agent/test/write-read-selector-misfire.test.ts	6748	140	test	CA-TOOL-WRITE
packages/coding-agent/test/write-shebang-chmod.test.ts	3188	96	test	CA-TOOL-WRITE
packages/coding-agent/test/write-streaming-incremental.test.ts	7546	170	test	CA-TOOL-WRITE
packages/coding-agent/test/write-streaming-preview-expand.test.ts	8329	208	test	CA-TOOL-WRITE
packages/coding-agent/test/write-xdev-dispatch.test.ts	37327	859	test	CA-TOOL-WRITE
packages/coding-agent/test/xiaomi-tp-discovery-merge.test.ts	8688	198	test	CA-MODEL-REGISTRY
packages/coding-agent/test/xterm-runtime-ownership.test.ts	2158	59	test	CA-TUI-MODE
packages/coding-agent/tsconfig.examples.json	76	6	other	REPO-PKG-META
packages/coding-agent/tsconfig.json	94	8	other	REPO-PKG-META
packages/coding-agent/tsconfig.publish.json	388	25	other	REPO-PKG-META
packages/collab-web/CHANGELOG.md	13380	247	doc	REPO-PKG-META
packages/collab-web/README.md	3048	37	doc	REPO-PKG-META
packages/collab-web/index.html	4079	76	other	PKG-COLLAB-WEB
packages/collab-web/package.json	1983	64	other	REPO-PKG-META
packages/collab-web/public/favicon-16x16.png	403	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon-180x180.png	4896	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon-192x192.png	5047	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon-32x32.png	609	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon-512x512.png	16366	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon.ico	5421	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon.png	6987	0	other	PKG-COLLAB-WEB
packages/collab-web/public/favicon.svg	434	0	other	PKG-COLLAB-WEB
packages/collab-web/public/manifest.webmanifest	746	0	other	PKG-COLLAB-WEB
packages/collab-web/public/og-image.png	180668	0	other	PKG-COLLAB-WEB
packages/collab-web/public/robots.txt	77	5	other	PKG-COLLAB-WEB
packages/collab-web/public/sitemap.xml	219	0	other	PKG-COLLAB-WEB
packages/collab-web/scripts/build-tool-views.ts	2095	51	src	PKG-COLLAB-WEB
packages/collab-web/scripts/fixture.ts	20874	714	src	PKG-COLLAB-WEB
packages/collab-web/scripts/local-relay.ts	5371	169	src	PKG-COLLAB-WEB
packages/collab-web/scripts/mock-host.ts	11081	361	src	PKG-COLLAB-WEB
packages/collab-web/src/app.tsx	6154	213	src	PKG-COLLAB-WEB
packages/collab-web/src/components/agents/AgentDrawer.tsx	6758	212	src	PKG-COLLAB-WEB
packages/collab-web/src/components/agents/AgentsPanel.tsx	4070	131	src	PKG-COLLAB-WEB
packages/collab-web/src/components/agents/agents.css	7972	421	other	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/Banners.tsx	1324	47	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/Composer.tsx	7868	250	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/ConnectScreen.tsx	2196	74	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/HeaderBar.tsx	2911	89	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/ThemeToggle.tsx	956	37	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/Toasts.tsx	1753	64	src	PKG-COLLAB-WEB
packages/collab-web/src/components/shell/shell.css	12291	735	other	PKG-COLLAB-WEB
packages/collab-web/src/components/transcript/Markdown.tsx	2335	81	src	PKG-COLLAB-WEB
packages/collab-web/src/components/transcript/ToolCard.tsx	976	34	src	PKG-COLLAB-WEB
packages/collab-web/src/components/transcript/Transcript.tsx	10980	358	src	PKG-COLLAB-WEB
packages/collab-web/src/components/transcript/math.ts	3152	77	src	PKG-COLLAB-WEB
packages/collab-web/src/components/transcript/transcript.css	7291	442	other	PKG-COLLAB-WEB
packages/collab-web/src/env.d.ts	24	1	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/client.ts	16842	530	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/codec.ts	2218	58	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/format.ts	3373	97	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/jsonl.ts	705	22	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/link.ts	8790	190	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/socket.ts	6568	219	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/theme.ts	2829	95	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/transcript-poll.ts	1728	35	src	PKG-COLLAB-WEB
packages/collab-web/src/lib/use-guest.ts	389	11	src	PKG-COLLAB-WEB
packages/collab-web/src/main.tsx	268	8	src	PKG-COLLAB-WEB
packages/collab-web/src/styles/base.css	1633	122	other	PKG-COLLAB-WEB
packages/collab-web/src/styles/tokens.css	3546	113	other	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/ToolView.tsx	3723	103	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/element.tsx	2258	71	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/generic.tsx	842	29	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/index.ts	157	6	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/parts.tsx	9307	293	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/registry.ts	2944	85	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/standalone.tsx	274	8	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tool-render.css	10907	634	other	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/ask.tsx	7244	225	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/ast-edit.tsx	5588	184	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/ast-grep.tsx	3991	129	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/bash.tsx	3800	97	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/browser.tsx	3607	106	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/debug.tsx	6403	209	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/edit.tsx	7686	240	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/eval.tsx	12653	407	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/fetch.tsx	2799	89	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/generate-image.tsx	4246	126	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/github.tsx	10369	325	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/glob.tsx	2470	60	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/goal.tsx	4789	141	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/grep.tsx	2971	77	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/hub.tsx	3095	84	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/inspect-image.tsx	1457	31	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/irc.tsx	6976	265	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/job.tsx	7953	262	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/lsp.tsx	6890	212	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/memory-recall.tsx	2829	92	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/memory-reflect.tsx	1084	28	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/memory-retain.tsx	2492	77	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/read.tsx	3849	103	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/report-tool-issue.tsx	927	29	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/resolve.tsx	4408	131	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/task.tsx	9209	258	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/todo.tsx	4700	152	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/web-search.tsx	4243	125	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/write.tsx	2578	82	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/tools/yield.tsx	839	28	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/types.ts	2203	66	src	PKG-COLLAB-WEB
packages/collab-web/src/tool-render/util.ts	5839	196	src	PKG-COLLAB-WEB
packages/collab-web/test/client.test.ts	12170	349	test	PKG-COLLAB-WEB
packages/collab-web/test/codec.test.ts	1454	33	test	PKG-COLLAB-WEB
packages/collab-web/test/composer.test.tsx	3383	112	test	PKG-COLLAB-WEB
packages/collab-web/test/link.test.ts	6661	159	test	PKG-COLLAB-WEB
packages/collab-web/test/local-relay.test.ts	6497	180	test	PKG-COLLAB-WEB
packages/collab-web/test/markdown.test.tsx	7005	159	test	PKG-COLLAB-WEB
packages/collab-web/test/tool-view.test.tsx	6147	216	test	PKG-COLLAB-WEB
